,SMILES,InChI,EndPt,ReadyBiodeg,dist
387,CCCCCCCCCCCCSP(SCCCCCCCCCCCC)SCCCCCCCCCCCC,JZNDMMGBXUYFNQ-UHFFFAOYSA-N,NRB,0,7.887747505733652
388,OCC=Cc1ccccc1,OOCCDEMITAIZTP-UHFFFAOYSA-N,RB,1,1.9813386883876525
389,CCOC(=O)\C=C(/Cl)\C(=O)OCC,VOEQTGMCAHZUNJ-WAYWQWQTSA-N,NRB,0,3.291474800106169
390,Cc1ccc(Cl)cc1Cl,FUNUTBJJKQIVSY-UHFFFAOYSA-N,NRB,0,2.5393084227959855
391,CC1=CCC2CC1C2(C)C,GRWFGVWFFZKLTI-UHFFFAOYSA-N,RB,1,5.058216490837352
392,CC(C)(C)c1cc(n2nc3ccccc3n2)c(O)c(c1)C(C)(C)C,LHPPDQUVECZQSW-UHFFFAOYSA-N,NRB,0,5.507926415662577
393,CCO[P](=S)(OCC)O\N=C(/C#N)c1ccccc1,ATROHALUCMTWTB-WYMLVPIESA-N,NRB,0,9.527799156352508
394,Nc1ccc(cc1)[S](N)(=O)=O,FDDDEECHVMSUSB-UHFFFAOYSA-N,NRB,0,6.835635673134198
395,CCCCCCC(C)Nc1ccc(Nc2ccccc2)cc1,JQTYAZKTBXWQOM-UHFFFAOYSA-N,NRB,0,4.5014368816002674
396,Oc1ccc2c(c1N=Nc1ccccc1[N+](=O)[O-])cccc2,YTVNZOABECTEPK-UHFFFAOYSA-N,NRB,0,6.887332262704391
397,CC1=CC(C)(C)Nc2ccccc12,ZNRLMGFXSPUZNR-UHFFFAOYSA-N,NRB,0,4.839351411843919
398,CC(=C)c1ccc(Cl)cc1,WQDGTJOEMPEHHL-UHFFFAOYSA-N,NRB,0,2.029055367790223
399,Clc1ccc(NC(=N)NC(=N)CCCCCCNC(=N)NC(=N)c2ccc(Cl)cc2)cc1,PGCOICYHSAOCDS-UHFFFAOYSA-N,NRB,0,44.830174692596955
400,c1ccc(cc1)c2ccc(cc2)c3ccccc3,XJKSTNDFUHDPQJ-UHFFFAOYSA-N,NRB,0,4.778526962091448
401,Cc1cc(Br)c(Br)c(OCC2CO2)c1,OCHHTRHAOPRQDK-UHFFFAOYSA-N,NRB,0,5.494628589558676
402,Oc1ccc(Br)cc1,GZFGOTFRPZRKDS-UHFFFAOYSA-N,NRB,0,1.9439830720055038
403,Cc1cccc(c1O)C(C)(C)C,BKZXZGWHTRCFPX-UHFFFAOYSA-N,NRB,0,2.747678321919329
404,CCC(CO)(CO)CO,ZJCCRDAZUWHFQH-UHFFFAOYSA-N,NRB,0,2.642901319599863
405,CCC9(O)CC3CN(CCc1c([nH]c2ccccc12)C(C3)(C(=O)OC)c4cc5c(cc4OC)N(C=O)C6C(O)(C(OC(C)=O)C7(CC)C=CCN8CCC56C78)C(=O)OC)C9,OGWKCGZFUXNPDA-UHFFFAOYSA-N,NRB,0,41.74324168942042
406,BrCCCBr,VEFLKXRACNJHOV-UHFFFAOYSA-N,NRB,0,2.0781362790025537
407,Clc1ccc(cc1)NC(=O)c1cc2c(cc1O)[nH]c1c2cccc1,PPLNRTPNYCWODC-UHFFFAOYSA-N,NRB,0,8.099159256417936
408,CN(C)CCN(C)CCN(C)C,UKODFQOELJFMII-UHFFFAOYSA-N,NRB,0,13.431803549215443
