,SMILES,InChI,EndPt,ReadyBiodeg,dist
393,Clc1ccc2C(=O)c3ccccc3C(=O)c2c1,FPKCTSIVDAWGFA-UHFFFAOYSA-N,NRB,0,2.250815122747289
394,COCC(C)O,ARXJGSRGQADJSQ-UHFFFAOYSA-N,RB,1,2.1275776115129923
395,Cc1ccccc1Cl,IBSQPLPBRSHTTG-UHFFFAOYSA-N,NRB,0,1.8000129977867723
396,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,VHQQPFLOGSTQPC-UHFFFAOYSA-N,RB,1,0.8588879108264519
397,Nc1[nH]cnn1,KLSJWNVTNUYHDU-UHFFFAOYSA-N,NRB,0,7.488838406137575
398,OC(=O)c4cn(C1CC1)c3cc(N2CCNCC2)c(F)cc3c4=O,MYSWGUAQZAJSOK-UHFFFAOYSA-N,NRB,0,11.253366661984314
399,Oc1ccc(cc1)C(=O)c2ccc(O)c(O)c2O,ZRDYULMDEGRWRC-UHFFFAOYSA-N,NRB,0,6.813449520202095
400,ClCCCBr,MFESCIUQSIBMSM-UHFFFAOYSA-N,NRB,0,2.295568812942021
401,Clc1cc(Cl)c(c(c1)C(=O)Nc1ccc(c(c1)Cl)Cl)O,SJQBHPJLLIJASD-UHFFFAOYSA-N,NRB,0,5.196343209913709
402,c1c[n]cc[n]1,KYQCOXFCLRTKLS-UHFFFAOYSA-N,RB,1,4.67669742493369
403,Cc1cc2c(cc1C)N=C1C(=NC(=O)NC1=O)N2CC(O)C(O)C(O)CO,AUNGANRZJHBGPY-UHFFFAOYSA-N,NRB,0,7.09799134095411
404,ClCc1ccc(C=C)cc1,ZRZHXNCATOYMJH-UHFFFAOYSA-N,NRB,0,1.8322004155128615
405,CCCCC(CCCC)c1cc[n]cc1,ATCGHKBXRIOBDX-UHFFFAOYSA-N,RB,1,3.55427832697411
406,CCCCCCCCCCCCCCCC(=O)N(CCO)CCO,VJESJEJNMGVQLZ-UHFFFAOYSA-N,RB,1,2.069052635198626
407,OC(=O)c1cccc(O)c1,IJFXRHURBJZNAO-UHFFFAOYSA-N,RB,1,2.0508061211864916
408,CCCCc1ccc(C=O)cc1,ARIREUPIXAKDAY-UHFFFAOYSA-N,NRB,0,2.5892395036265046
409,CCCN(c1ccc(c(c1)NS(=O)(=O)C)/N=N/c1c(C#N)cc(cc1C#N)C)CCC,DYOVEOOVFVMXAP-OCEACIFDSA-N,NRB,0,8.488672541583764
410,C=C[C@@](CC[C@H]1[C@](C)(O)CC[C@@H]2[C@]1(C)CCCC2(C)C)(O)C,XVULBTBTFGYVRC-HHUCQEJWSA-N,NRB,0,4.775864613014342
411,Cc1ccc(cc1)S(=O)(=O)Oc2ccc(cc2)N=Nc3ccc(cc3C)c4ccc(N=Nc5c(O)ccc6cc(cc(c56)S(=O)(=O)O)S(=O)(=O)O)c(C)c4,SIGHAVOYMKYMPO-UHFFFAOYSA-N,NRB,0,12.571920609718331
412,Cc1ccc(c(c1)C)NC(=O)C(C(=O)C)N=Nc1ccc(cc1Cl)c1ccc(c(c1)Cl)N=NC(C(=O)Nc1ccc(cc1C)C)C(=O)C,IAFBRPFISOTXSO-UHFFFAOYSA-N,NRB,0,9.924485946297404
413,ClCc1ccccc1,KCXMKQUNVWSEMD-UHFFFAOYSA-N,RB,1,1.8792011305937357
414,CCCCOc1ccccc1OCCCC,GHKFGRVGAQYZNT-UHFFFAOYSA-N,NRB,0,5.672873947694487
415,CC(O)COC(C)COC(C)CO,LCZVSXRMYJUNFX-UHFFFAOYSA-N,NRB,0,2.9954842304081155
416,CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C,HBGGXOJOCNVPFY-UHFFFAOYSA-N,RB,1,3.389993774162644
417,OC(=O)c1ccccc1S(O)(=O)=O,ZMPRRFPMMJQXPP-UHFFFAOYSA-N,NRB,0,3.7617748805273563
418,Cc1cccc(N)c1,JJYPMNFTHPTTDI-UHFFFAOYSA-N,NRB,0,1.8454205093895928
419,Oc1ccc(Nc2ccccc2)c3C(=O)c4c(c(O)ccc4[N+]([O-])=O)C(=O)c13,DYALWCKAJBVSBZ-UHFFFAOYSA-N,NRB,0,9.308677980317679
420,CCCCC(CC)CO[P](O)(=O)OCC(CC)CCCC,SEGLCEQVOFDUPX-UHFFFAOYSA-N,NRB,0,3.6070901688417862
421,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,WNBGYVXHFTYOBY-UHFFFAOYSA-N,NRB,0,5.6857732488139865
422,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,KUPLEGDPSCCPJI-UHFFFAOYSA-N,RB,1,1.2254501055930989
423,CCCCCCCCCCCCCCC,YCOZIPAWZNQLMR-UHFFFAOYSA-N,RB,1,0.8024064841266361
424,CCCCCCCCCCCCCCCCCC(=O)OCC(O)C1OCC(O)C1O,HVUMOYIDDBPOLL-UHFFFAOYSA-N,RB,1,0.9870770771964441
425,CCC(C)N,BHRZNVHARXXAHW-UHFFFAOYSA-N,RB,1,1.7803862741414018
426,Fc1ccccc1F,GOYDNIKZWGIXJT-UHFFFAOYSA-N,NRB,0,4.23266672025995
427,C1CCC(CC1)NSc2sc3ccccc3n2,DEQZTKGFXNUBJL-UHFFFAOYSA-N,NRB,0,8.1098140631769
428,CC(Nc1nc(nc(n1)c1ccccc1)Nc1cc(Br)c(c2c1C(=O)c1ccccc1C2=O)N)C,NYLRCVQCELLYNI-UHFFFAOYSA-N,NRB,0,9.03933683971354
429,CCCCCCCCC=CCCCCCCCC(=O)N(C)CCS(=O)(=O)O,GXJQMKFJQFGQKV-UHFFFAOYSA-N,RB,1,5.13016892033989
430,CC(O)CNCC(C)O,LVTYICIALWPMFW-UHFFFAOYSA-N,RB,1,2.59344064008722
431,OC(=O)CCCCC(=O)O,WNLRTRBMVRJNCN-UHFFFAOYSA-N,RB,1,2.864605601425861
432,Brc1ccc(cc1)c2ccc(Br)cc2,HQJQYILBCQPYBI-UHFFFAOYSA-N,NRB,0,2.8700157090925913
433,Clc1c(Cl)c(Cl)c(c(Cl)c1Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,ONXPZLFXDMAPRO-UHFFFAOYSA-N,NRB,0,7.670584020874922
434,OC(=O)CC#N,MLIREBYILWEBDM-UHFFFAOYSA-N,RB,1,3.8295538774573714
435,C=Cc1cccc(C=C)c1,PRJNEUBECVAVAG-UHFFFAOYSA-N,NRB,0,1.2118482661750136
436,BrCC(=O)OC\C=C\COC(=O)CBr,SIHKVAXULDBIIY-OWOJBTEDSA-N,RB,1,3.785044209838942
437,Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,IBOFVQJTBBUKMU-UHFFFAOYSA-N,NRB,0,4.891448674971536
438,OC(=O)c1cccc(c1)S(=O)(=O)O,QMWGSOMVXSRXQX-UHFFFAOYSA-N,NRB,0,3.58592589877189
439,C1CCC(CC1)N(Sc2sc3ccccc3n2)C4CCCCC4,CMAUJSNXENPPOF-UHFFFAOYSA-N,NRB,0,9.294954152608497
440,CC(C)(c1ccc(O)cc1)c2ccc(O)cc2,IISBACLAFKSPIT-UHFFFAOYSA-N,NRB,0,3.1585664152438313
441,OCC1CC2C3CC(CO)C(C3)C2C1,ZFZDWMXUMXACHS-UHFFFAOYSA-N,NRB,0,6.727050688754299
442,COc1cccc(C=O)c1,WMPDAIZRQDCGFH-UHFFFAOYSA-N,RB,1,3.4553880119555487
443,OCCN(S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C,PLGACQRCZCVKGK-UHFFFAOYSA-N,NRB,0,2.889681780841054
444,CCN(CC)N=O,WBNQDOYYEUMPFS-UHFFFAOYSA-N,NRB,0,3.8221604545630172
445,Nc1ccc(C=Cc2ccc(N)cc2S(=O)(=O)O)c(c1)S(=O)(=O)O,REJHVSOVQBJEBF-UHFFFAOYSA-N,NRB,0,4.085822355039039
446,CCCCCCCCCCCC(=O)N(C)CC(=O)O,BACYUWVYYTXETD-UHFFFAOYSA-N,RB,1,6.216288155776099
447,CCCCCCCCC=CCCCCCCCCC1CC(=O)OC1=O,UIQSPHZKORGIBU-UHFFFAOYSA-N,NRB,0,4.315290013388247
448,Cc1ccc(cc1)S(=O)(=O)Cl,YYROPELSRYBVMQ-UHFFFAOYSA-N,RB,1,3.6485873394168458
449,N#CSCSC#N,JWZXKXIUSSIAMR-UHFFFAOYSA-N,NRB,0,24.671403780085104
450,ClC(Cl)c1ccccc1,CAHQGWAXKLQREW-UHFFFAOYSA-N,RB,1,2.7552158060683887
451,CCCCO,LRHPLDYGYMQRHN-UHFFFAOYSA-N,RB,1,1.112649310156567
452,Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,CKAPSXZOOQJIBF-UHFFFAOYSA-N,NRB,0,3.7216766798216145
453,CC(C)(C)c1ccc(cc1)C(=O)O,KDVYCTOWXSLNNI-UHFFFAOYSA-N,NRB,0,2.3037619677888803
454,CCC(C)(O)C#C,QXLPXWSKPNOQLE-UHFFFAOYSA-N,RB,1,15.295858438807189
455,CC1C=CCC2C1C(=O)OC2=O,XPEKVUUBSDFMDR-UHFFFAOYSA-N,NRB,0,4.371166432406183
456,c1(C(N)=O)cccnc1,DFPAKSUCGFBDDF-UHFFFAOYSA-N,NRB,0,5.93732107535466
457,CCCCCCCCCCC(=O)O,ZDPHROOEEOARMN-UHFFFAOYSA-N,RB,1,1.2375770301323392
458,CCc1ccc2C(=O)c3ccccc3C(=O)c2c1,SJEBAWHUJDUKQK-UHFFFAOYSA-N,NRB,0,2.2752540238896724
459,NCCNCCN,RPNUMPOLZDHAAY-UHFFFAOYSA-N,NRB,0,3.5229064233595864
460,O(c1ccccc1)c2nc(Oc3ccccc3)nc(Oc4ccccc4)n2,IYDYVVVAQKFGBS-UHFFFAOYSA-N,NRB,0,11.405581915883191
461,CCOCCOCCOC(=O)C,FPZWZCWUIYYYBU-UHFFFAOYSA-N,RB,1,3.0642288337386776
462,CC(C)C1CCC2C(C=1)=CCC1C(C)(CCCC21C)C(O)=O,RSWGJHLUYNHPMX-UHFFFAOYSA-N,NRB,0,7.588447164804065
463,CC(C)(O)CCCC1=CCC(CC1)C=O,ORMHZBNNECIKOH-UHFFFAOYSA-N,RB,1,4.724528754271377
464,CC(C)(c1ccc(OCCO)cc1)c2ccc(OCCO)cc2,UUAGPGQUHZVJBQ-UHFFFAOYSA-N,NRB,0,6.352851477406106
465,O=C(Oc1cccc2ccc[n]c21)c1ccccc1,BHKPHCKISVSDGV-UHFFFAOYSA-N,RB,1,5.621075607714849
466,O=Cc1cccc(Oc2ccccc2)c1,MRLGCTNJRREZHZ-UHFFFAOYSA-N,NRB,0,4.770926149909152
467,Oc1ccc(cc1C(C)(C)C)c1ccc(cc1)C(C)(C)C,FVOGYQFJLZIROB-UHFFFAOYSA-N,NRB,0,3.0573176009979357
468,CCCCC(CC)COC(=O)C(C)=C,WDQMWEYDKDCEHT-UHFFFAOYSA-N,RB,1,1.782252104129313
469,CC(C)(C)C1CC(CC(C1O)C(C)(C)C)CCC(=O)OCC(COC(=O)CCC1CC(C(O)C(C1)C(C)(C)C)C(C)(C)C)(COC(=O)CCc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C)COC(=O)CCc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,KFAQFBMCVQJUGP-UHFFFAOYSA-N,NRB,0,33.02380884838717
470,Cc1cc(c(OC(=O)NC)c(c1)C(C)(C)C)C(C)(C)C,PNRAZZZISDRWMV-UHFFFAOYSA-N,NRB,0,4.406543891988982
471,CN(C)[S](=O)(=O)N(SC(F)(Cl)Cl)c1ccccc1,WURGXGVFSMYFCG-UHFFFAOYSA-N,NRB,0,5.947909203924382
472,COc1c(N)cccc1N(=O)=O,GVBUHJSIDPIOBZ-UHFFFAOYSA-N,NRB,0,5.088294270357239
473,CC(C)CC(C)(N=NC(C)(CC(C)C)C#N)C#N,WYGWHHGCAGTUCH-UHFFFAOYSA-N,NRB,0,6.364718475204893
474,Nc1ccccc1c2ccccc2,TWBPWBPGNQWFSJ-UHFFFAOYSA-N,NRB,0,3.890212003428124
475,CC(C)C#N,LRDFRRGEGBBSRN-UHFFFAOYSA-N,RB,1,3.233019952816422
476,Nc1cccc(N)c1,WZCQRUWWHSTZEM-UHFFFAOYSA-N,NRB,0,3.2368173100731696
477,CC(CC(=O)CC)CC,PSBKJPTZCVYXSD-UHFFFAOYSA-N,RB,1,1.9212506150411386
478,Brc1c(Br)c(Br)c(Oc2c(Br)c(Br)c(Br)c(Br)c2Br)c(Br)c1Br,WHHGLZMJPXIBIX-UHFFFAOYSA-N,NRB,0,7.635419106910077
479,ClS(=O)(=O)Cc1ccccc1,OAHKWDDSKCRNFE-UHFFFAOYSA-N,RB,1,4.444796888212776
480,Cc1ccc(N)c(C)c1,CZZZABOKJQXEBO-UHFFFAOYSA-N,NRB,0,1.4830119337386403
481,O=C(Nc1cc(Cl)ccc1)OCC#CCCl,MCOQHIWZJUDQIC-UHFFFAOYSA-N,NRB,0,4.843092666981742
482,CCCCCCCCCCCCCCCCCCC1CO1,BHZBVWCLMYQFQX-UHFFFAOYSA-N,RB,1,5.454523438238369
483,O=NN1CN2CN(C1)CN(C2)N=O,MWRWFPQBGSZWNV-UHFFFAOYSA-N,RB,1,14.764757623674436
484,NC(=O)N,XSQUKJJJFZCRTK-UHFFFAOYSA-N,RB,1,8.785951160260648
485,Nc1c(Oc2ccc(Br)cc2)cc(O)c3C(=O)c4ccccc4C(=O)c13,NXLZYWCPIVGZKC-UHFFFAOYSA-N,NRB,0,6.749040743977222
486,Cc1cccc(C)c1O,NXXYKOUNUYWIHA-UHFFFAOYSA-N,NRB,0,2.5304040703716413
487,CC(=O)CCN(CC1(C)CCCC2(C1CCc1c2ccc(c1)C(C)C)C)CCC(=O)c1ccccc1,FTRRZOWJRMUNGJ-UHFFFAOYSA-N,NRB,0,9.069839577192809
488,N[C@@H](Cc1ccccc1)C(=O)O,COLNVLDHVKWLRT-QMMMGPOBSA-N,RB,1,2.697765858803231
489,CC(C)C1NC(=O)NC1=O,PBNUQCWZHRMSMS-UHFFFAOYSA-N,NRB,0,7.602779473997465
490,OS(=O)(=O)c1cccc2C(=O)c3ccccc3C(=O)c12,JAJIPIAHCFBEPI-UHFFFAOYSA-N,NRB,0,5.25992010306319
491,CC(C)=CCCC(C)=CC=O,WTEVQBCEXWBHNA-UHFFFAOYSA-N,RB,1,3.198694339303092
492,CCSC(=O)N(CC)C1CCCCC1,DFCAFRGABIXSDS-UHFFFAOYSA-N,NRB,0,5.715792246036074
493,O=C1OC(=O)c2cc3C(=O)OC(=O)c3cc12,ANSXAPJVJOKRDJ-UHFFFAOYSA-N,RB,1,20.093671531198172
494,CC(C)(OO)c1ccccc1,YQHLDYVWEZKEOX-UHFFFAOYSA-N,NRB,0,2.9634291117681424
495,CCCCc1ccc2ccc(cc2c1)S(=O)(=O)O,OFMSPCYQPWBYCM-UHFFFAOYSA-N,NRB,0,3.6922780854101167
496,CCCCCCCCCCCCCC,BGHCVCJVXZWKCC-UHFFFAOYSA-N,RB,1,0.8128923840093968
497,Cc1ccc(cc1O)N(=O)=O,UMFDLIXUUJMPSI-UHFFFAOYSA-N,NRB,0,2.9517236245697807
498,COc1cccc(O)c1,ASHGTJPOSUFTGB-UHFFFAOYSA-N,RB,1,2.790711659610976
499,ClC(Cl)(Cl)Cl,VZGDMQKNWNREIO-UHFFFAOYSA-N,NRB,0,3.1166398933010644
500,Oc1ccccc1Br,VADKRMSMGWJZCF-UHFFFAOYSA-N,NRB,0,1.8438103517420263
501,C1Cc2cccc3cccc1c23,CWRYPZZKDGJXCA-UHFFFAOYSA-N,NRB,0,3.2983956269803
502,CCCCCCCC(=O)OC,JGHZJRVDZXSNKQ-UHFFFAOYSA-N,NRB,0,2.4303055881146904
503,C1CCC(CC1)N=C=NC2CCCCC2,QOSSAOTZNIDXMA-UHFFFAOYSA-N,NRB,0,9.977672325742596
504,CCC(=O)c1ccccc1,KRIOVPPHQSLHCZ-UHFFFAOYSA-N,RB,1,3.0381460999328986
505,COCCCN,FAXDZWQIWUSWJH-UHFFFAOYSA-N,NRB,0,3.294893503355588
506,CCCCCCCCCCCCO,LQZZUXJYWNFBMV-UHFFFAOYSA-N,RB,1,0.8821519138195871
507,Oc1ccccc1O,YCIMNLLNPGFGHC-UHFFFAOYSA-N,RB,1,4.167928995079702
508,CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC,JQCXWCOOWVGKMT-UHFFFAOYSA-N,NRB,0,3.0382840582225548
509,CC(C)c1ccccc1C,WWRCMNKATXZARA-UHFFFAOYSA-N,NRB,0,1.0544060293640165
510,COC(=O)Nc1ccc(cc1)N=Nc1ccc(cc1C)N=Nc1ccc(cc1)O,AIIYSSBNDAQLIG-UHFFFAOYSA-N,NRB,0,7.195340578964898
511,CCCCCCCCCCCCCCCCCC(=O)NCO,JHOKTNSTUVKGJC-UHFFFAOYSA-N,RB,1,4.159292768516391
512,c1(N(C(=O)C)CC(O)CO)c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,NTHXOOBQLCIOLC-UHFFFAOYSA-N,NRB,0,11.66094236009517
513,Clc1ccc(OCOCC#CI)cc1,KQLBUIOMHNFZMD-UHFFFAOYSA-N,NRB,0,5.3074896479168965
514,O=[S]1(=O)CCCC1,HXJUTPCZVOIRIF-UHFFFAOYSA-N,NRB,0,8.906253491546819
515,CCCCOC(=O)CC(CC(=O)OCCCC)(OC(=O)C)C(=O)OCCCC,QZCLKYGREBVARF-UHFFFAOYSA-N,RB,1,6.570084867896491
516,Oc1ccccc1Cc2ccccc2O,MQCPOLNSJCWPGT-UHFFFAOYSA-N,NRB,0,3.8737628018455736
517,Nc1c(Cl)cc(cc1[S](O)(=O)=O)c2cc(Cl)c(N)c(c2)[S](O)(=O)=O,PEIQLVWMYVLUAU-UHFFFAOYSA-N,NRB,0,5.286057094360771
518,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,BVKCQBBZBGYNOP-UHFFFAOYSA-N,RB,1,0.9804536128095865
519,CC(C)C=O,AMIMRNSIRUDHCM-UHFFFAOYSA-N,RB,1,2.4867533738639693
520,C1C=CCCC1c1ccccc1,XWCWNUSFQVJNDI-UHFFFAOYSA-N,RB,1,2.9693916174984856
521,OC(=O)CCl,FOCAUTSVDIKZOP-UHFFFAOYSA-N,RB,1,2.3464473302807187
522,OCC(O)COCC=C,PAKCOSURAUIXFG-UHFFFAOYSA-N,NRB,0,2.5565814020583324
523,Cc1ccccc1S(=O)(=O)O,LBLYYCQCTBFVLH-UHFFFAOYSA-N,NRB,0,3.341014908046489
524,O=C(OCCN(CCC#N)c1ccc(cc1)N=Nc2ccc(cc2)[N](=O)=O)c3ccccc3,SCLYXZFZPIKFAH-UHFFFAOYSA-N,NRB,0,4.6423314120837675
525,CC(=O)CC(=O)Nc1ccc(C)cc1,MJGLMEMIYDUEHA-UHFFFAOYSA-N,RB,1,4.357611585458486
526,CCCCCCc1ccc(cc1)c2ccc(cc2)C#N,VADSDVGLFDVIMG-UHFFFAOYSA-N,NRB,0,4.674202471394849
527,COC(=O)CC(C)=O,WRQNANDWMGAFTP-UHFFFAOYSA-N,RB,1,2.9831534476413704
528,O=C1OC(=O)C=C1,FPYJFEHAWHCUMM-UHFFFAOYSA-N,RB,1,5.115026854530041
529,Cc1ccc(N)cc1N,VOZKAJLKRJDJLL-UHFFFAOYSA-N,NRB,0,3.3400367013606576
530,CCC(O)CO,BMRWNKZVCUKKSR-UHFFFAOYSA-N,RB,1,1.7800725781957958
531,O=C1c2ccccc2C(=O)c3c4ccccc4ccc13,LHMRXAIRPKSGDE-UHFFFAOYSA-N,NRB,0,3.4025406737376698
532,C1CC=CCCC=CCCC=C1,ZOLLIQAKMYWTBR-UHFFFAOYSA-N,NRB,0,2.0607650511973876
533,CCCCCCCCCCCCc1ccccc1,KWKXNDCHNDYVRT-UHFFFAOYSA-N,RB,1,2.7831345672652748
534,Cc1cccc(N)c1C,VVAKEQGKZNKUSU-UHFFFAOYSA-N,NRB,0,1.681851273536963
535,CCCCCCCCCC(=O)O,GHVNFZFCNZKVNT-UHFFFAOYSA-N,RB,1,1.243032186038645
536,CCCC(C)C,AFABGHUZZDYHJO-UHFFFAOYSA-N,RB,1,1.8133646049648575
537,Cc1cccc(C)c1N,UFFBMTHBGFGIHF-UHFFFAOYSA-N,NRB,0,2.538401309245195
538,Oc1cccc(OC(=O)c2ccccc2)c1,GDESWOTWNNGOMW-UHFFFAOYSA-N,RB,1,3.7668408006829015
539,OS(=O)(=O)c1cccc(c1)S(=O)(=O)O,WRUAHXANJKHFIL-UHFFFAOYSA-N,NRB,0,4.525179842508048
540,CCOCCOCCOCCO,WFSMVVDJSNMRAR-UHFFFAOYSA-N,RB,1,3.109637716452985
541,Cc1cc(Sc2cc(C)c(c(c2)C(C)(C)C)O)cc(c1O)C(C)(C)C,YFHKLSPMRRWLKI-UHFFFAOYSA-N,NRB,0,3.445183836236581
542,Nc1cccc2cccc(c12)S(=O)(=O)O,CYJJLCDCWVZEDZ-UHFFFAOYSA-N,NRB,0,3.0790247461140474
543,ClC(Cl)C(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O,JHRWWRDRBPCWTF-UHFFFAOYSA-N,NRB,0,7.853202935888376
544,CC1CCC(CC1)C(=C)C,WPMKLOWQWIDOJN-UHFFFAOYSA-N,RB,1,2.729868657469878
545,CC(C)CC(=O)C,NTIZESTWPVYFNL-UHFFFAOYSA-N,RB,1,1.7159779086692588
546,O=C1C=CC(=O)N1c2ccccc2,HIDBROSJWZYGSZ-UHFFFAOYSA-N,NRB,0,6.503880985427327
547,ClCCl,YMWUJEATGCHHMB-UHFFFAOYSA-N,NRB,0,1.9928756949934634
548,Cc1ccc(C)cc1,URLKBWYHVLBVBO-UHFFFAOYSA-N,RB,1,1.65226144764572
549,O=N(=O)c1cc(ccc1/N=N/c1c(O)ccc2c1cccc2)N(=O)=O,HBHZKFOUIUMKHV-ISLYRVAYSA-N,NRB,0,6.1516197715264225
550,CCN(CC)CC,ZMANZCXQSJIPKH-UHFFFAOYSA-N,NRB,0,2.3698030061544135
551,O=C1CNC(=O)N1,WJRBRSLFGCUECM-UHFFFAOYSA-N,RB,1,7.545013183474251
552,O=C1NC2(OC31CC(C)(C)NC(C3)(C)C)CCCCCCCCCCC2,IVVLFHBYPHTMJU-UHFFFAOYSA-N,NRB,0,9.38804558505637
553,OCCC(C(C(C(C(C(C(C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,UYSGWTCETIRUHO-UHFFFAOYSA-N,NRB,0,12.373972277163853
554,Nc1ccc(cc1)S(=O)(=O)O,HVBSAKJJOYLTQU-UHFFFAOYSA-N,NRB,0,3.0815849291619966
555,C1c2ccccc2c3ccccc13,NIHNNTQXNPWCJQ-UHFFFAOYSA-N,NRB,0,3.506176809392889
556,NCCNCc1ccccc1,ACYBVNYNIZTUIL-UHFFFAOYSA-N,NRB,0,3.533441450733981
557,Nc1c2C(=O)c3ccccc3C(=O)c2c(Nc4cccc(c4)S(=O)(=O)CCOS(=O)(=O)O)cc1S(=O)(=O)O,VGPIJNLQDSYRBZ-UHFFFAOYSA-N,NRB,0,12.915142971652372
558,C=CCN1C(=O)N(CC=C)C(=O)N(CC=C)C1=O,KOMNUTZXSVSERR-UHFFFAOYSA-N,NRB,0,8.9359558083098
559,OC(=O)C=O,HHLFWLYXYJOTON-UHFFFAOYSA-N,RB,1,5.540568445975534
560,CC(=O)CC(=O)Nc1ccccc1,DYRDKSSFIWVSNM-UHFFFAOYSA-N,RB,1,4.212994013541974
561,Cc1cccc(c1)C(O)=O,GPSDUZXPYCFOSQ-UHFFFAOYSA-N,RB,1,1.6765995850282553
562,[O-][N+](=O)c1c(C)c(cc2c1C(C)(C)CC2(C)C)[N+](=O)[O-],UHWURQRPEIFIAK-UHFFFAOYSA-N,NRB,0,5.328905501997769
563,CCCCCCCCC(=O)N(CCO)CCO,WODYOUWSWYOPBP-UHFFFAOYSA-N,RB,1,2.19977674781564
564,CCCC(C)CC(=C)C,CZGAOHSMVSIJJZ-UHFFFAOYSA-N,NRB,0,1.8822863275572514
565,N#CCCN(c1ccc(cc1)/N=N/c1ccc(cc1)[N+](=O)[O-])CCOC(=O)Nc1ccccc1,TYSBKZZQBVAKMC-BYYHNAKLSA-N,NRB,0,5.431269851059156
566,CO,OKKJLVBELUTLKV-UHFFFAOYSA-N,RB,1,2.161098787287288
567,C1CNCCN1,GLUUGHFHXGJENI-UHFFFAOYSA-N,NRB,0,7.778069299220333
568,OC(=O)c1cccc(c1)C(O)=O,QQVIHTHCMHWDBS-UHFFFAOYSA-N,RB,1,3.69796025908091
569,Nc1ccccc1C(=O)O,RWZYAGGXGHYGMB-UHFFFAOYSA-N,RB,1,3.2743964981456446
570,Oc1c(Br)c2ccccc2nc1C3C(=O)c4ccccc4C3=O,DVBLPJWQXDCAKU-UHFFFAOYSA-N,NRB,0,9.02224946369775
571,Cc1cc(O)cc(O)c1,OIPPWFOQEKKFEE-UHFFFAOYSA-N,NRB,0,2.6033189148739635
572,COC(=O)\C=C\C(=O)OC,LDCRTTXIJACKKU-ONEGZZNKSA-N,RB,1,2.316957331906238
573,COC(C)(C)CC(=O)C,KOKPBCHLPVDQTK-UHFFFAOYSA-N,NRB,0,3.2132698065207737
574,Nc1cccc2ccccc12,RUFPHBVGCFYCNW-UHFFFAOYSA-N,NRB,0,3.157518998968342
575,CC(C)OC(Cl)=O,IVRIRQXJSNCSPQ-UHFFFAOYSA-N,NRB,0,2.4744492154352593
576,NNc1c(Cl)cc(Cl)cc1Cl,MULHANRBCQBHII-UHFFFAOYSA-N,NRB,0,10.285713886984789
577,CC=C(C(=O)OC)C(=O)OC,FRCFZWCJSXQAMQ-UHFFFAOYSA-N,RB,1,3.0418748951090016
578,OCCCOCCCO,SZXQTJUDPRGNJN-UHFFFAOYSA-N,NRB,0,3.1629825012147053
579,CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,VCLJODPNBNEBKW-UHFFFAOYSA-N,NRB,0,4.168720017261134
580,CC(C)c1ccc(C)cc1O,MGSRCZKZVOBKFT-UHFFFAOYSA-N,NRB,0,1.9109416033726516
581,OC(=O)C(Br)C(Br)C(=O)O,FJWGRXKOBIVTFA-UHFFFAOYSA-N,NRB,0,4.1793956964483625
582,CCC(=O)O,XBDQKXXYIPTUBI-UHFFFAOYSA-N,RB,1,1.9747136539168635
583,Clc1ccc(c(Cl)c1)C(Cl)(Cl)Cl,KZSNBJMYJWDVTK-UHFFFAOYSA-N,NRB,0,3.3588777609165033
584,O1CC1COc1ccc(cc1)C(C(c1ccc(cc1)OCC1OC1)c1ccc(cc1)OCC1OC1)c1ccc(cc1)OCC1OC1,HDDQXUDCEIMISH-UHFFFAOYSA-N,NRB,0,16.40658241149345
585,CS,LSDPWZHWYPCBBB-UHFFFAOYSA-N,RB,1,4.367270250034933
586,OCCCCO,WERYXYBDKMZEQL-UHFFFAOYSA-N,RB,1,1.957431472096397
587,CCN(CC)C(=O)c1cccc(C)c1,MMOXZBCLCQITDF-UHFFFAOYSA-N,NRB,0,4.69227097394332
588,CCC(C)c1ccc(O)cc1,ZUTYZAFDFLLILI-UHFFFAOYSA-N,NRB,0,1.6094057063314313
589,c1c(cccc1-c1[n]cco1)-c1[n]cco1,XWGBGCDTDXIECR-UHFFFAOYSA-N,NRB,0,34.54488518761156
